,年度,節,チーム,順位,勝点,試合,勝,分,敗,得点,失点,得失点差,カテゴリ
345,2012,20,ヴィッセル神戸,12,26.0,19,8,2,9,25,27,-2,J1
346,2012,20,清水エスパルス,13,25.0,19,7,4,8,19,22,-3,J1
347,2012,20,アルビレックス新潟,14,20.0,19,5,5,9,12,21,-9,J1
348,2012,20,大宮アルディージャ,15,20.0,19,5,5,9,17,33,-16,J1
349,2012,20,セレッソ大阪,16,19.0,19,5,4,10,20,28,-8,J1
350,2012,20,ガンバ大阪,17,14.0,19,3,5,11,28,41,-13,J1
351,2012,20,北海道コンサドーレ札幌,18,7.0,19,2,1,16,13,43,-30,J1
352,2012,20,ベガルタ仙台,2,37.0,19,10,7,2,35,16,19,J1
353,2012,20,浦和レッズ,3,34.0,19,9,7,3,26,18,8,J1
354,2012,20,柏レイソル,4,33.0,19,10,3,6,41,30,11,J1
355,2012,20,ジュビロ磐田,5,30.0,19,9,3,7,38,28,10,J1
356,2012,20,横浜Ｆ・マリノス,6,30.0,19,7,9,3,22,15,7,J1
357,2012,20,川崎フロンターレ,7,30.0,19,9,3,7,26,26,0,J1
358,2012,20,名古屋グランパス,8,29.0,19,8,5,6,26,25,1,J1
359,2012,20,サガン鳥栖,9,28.0,19,7,7,5,22,18,4,J1
360,2012,21,ベガルタ仙台,1,38.0,20,10,8,2,37,18,19,J1
361,2012,21,ＦＣ東京,10,29.0,20,9,2,9,23,25,-2,J1
362,2012,21,清水エスパルス,11,28.0,20,8,4,8,21,23,-2,J1
363,2012,21,鹿島アントラーズ,12,26.0,20,7,5,8,28,26,2,J1
364,2012,21,ヴィッセル神戸,13,26.0,20,8,2,10,26,32,-6,J1
365,2012,21,セレッソ大阪,14,22.0,20,6,4,10,24,28,-4,J1
366,2012,21,アルビレックス新潟,15,21.0,20,5,6,9,13,22,-9,J1
367,2012,21,大宮アルディージャ,16,20.0,20,5,5,10,18,36,-18,J1
368,2012,21,ガンバ大阪,17,17.0,20,4,5,11,31,42,-11,J1
369,2012,21,北海道コンサドーレ札幌,18,7.0,20,2,1,17,13,47,-34,J1
370,2012,21,サンフレッチェ広島,2,37.0,20,11,4,5,40,22,18,J1
371,2012,21,浦和レッズ,3,35.0,20,9,8,3,28,20,8,J1
372,2012,21,柏レイソル,4,34.0,20,10,4,6,42,31,11,J1
373,2012,21,名古屋グランパス,5,32.0,20,9,5,6,31,26,5,J1
374,2012,21,ジュビロ磐田,6,31.0,20,9,4,7,40,30,10,J1
375,2012,21,横浜Ｆ・マリノス,7,31.0,20,7,10,3,24,17,7,J1
376,2012,21,サガン鳥栖,8,31.0,20,8,7,5,24,18,6,J1
377,2012,21,川崎フロンターレ,9,31.0,20,9,4,7,28,28,0,J1
378,2012,22,サンフレッチェ広島,1,40.0,21,12,4,5,42,23,19,J1
379,2012,22,清水エスパルス,10,31.0,21,9,4,8,24,25,-1,J1
380,2012,22,ＦＣ東京,11,30.0,21,9,3,9,24,26,-2,J1
381,2012,22,鹿島アントラーズ,12,29.0,21,8,5,8,30,27,3,J1
382,2012,22,ヴィッセル神戸,13,29.0,21,9,2,10,27,32,-5,J1
383,2012,22,セレッソ大阪,14,23.0,21,6,5,10,26,30,-4,J1
384,2012,22,アルビレックス新潟,15,21.0,21,5,6,10,15,25,-10,J1
385,2012,22,大宮アルディージャ,16,20.0,21,5,5,11,19,38,-19,J1
386,2012,22,ガンバ大阪,17,18.0,21,4,6,11,33,44,-11,J1
387,2012,22,北海道コンサドーレ札幌,18,10.0,21,3,1,17,15,48,-33,J1
388,2012,22,ベガルタ仙台,2,38.0,21,10,8,3,38,20,18,J1
389,2012,22,柏レイソル,3,35.0,21,10,5,6,43,32,11,J1
390,2012,22,浦和レッズ,4,35.0,21,9,8,4,28,21,7,J1
391,2012,22,横浜Ｆ・マリノス,5,34.0,21,8,10,3,27,19,8,J1
392,2012,22,サガン鳥栖,6,34.0,21,9,7,5,26,19,7,J1
393,2012,22,名古屋グランパス,7,32.0,21,9,5,7,33,29,4,J1
394,2012,22,ジュビロ磐田,8,31.0,21,9,4,8,41,32,9,J1
395,2012,22,川崎フロンターレ,9,31.0,21,9,4,8,29,30,-1,J1
396,2012,23,サンフレッチェ広島,1,43.0,22,13,4,5,44,23,21,J1
397,2012,23,川崎フロンターレ,10,32.0,22,9,5,8,31,32,-1,J1
398,2012,23,ヴィッセル神戸,11,32.0,22,10,2,10,31,34,-3,J1
399,2012,23,ＦＣ東京,12,30.0,22,9,3,10,24,27,-3,J1
400,2012,23,鹿島アントラーズ,13,29.0,22,8,5,9,31,29,2,J1
401,2012,23,セレッソ大阪,14,23.0,22,6,5,11,29,34,-5,J1
402,2012,23,大宮アルディージャ,15,23.0,22,6,5,11,20,38,-18,J1
403,2012,23,ガンバ大阪,16,21.0,22,5,6,11,38,44,-6,J1
404,2012,23,アルビレックス新潟,17,21.0,22,5,6,11,15,27,-12,J1
405,2012,23,北海道コンサドーレ札幌,18,10.0,22,3,1,18,17,52,-35,J1
406,2012,23,ベガルタ仙台,2,39.0,22,10,9,3,38,20,18,J1
407,2012,23,浦和レッズ,3,38.0,22,10,8,4,30,22,8,J1
408,2012,23,柏レイソル,4,36.0,22,10,6,6,43,32,11,J1
409,2012,23,横浜Ｆ・マリノス,5,35.0,22,8,11,3,29,21,8,J1
410,2012,23,ジュビロ磐田,6,34.0,22,10,4,8,45,35,10,J1
411,2012,23,サガン鳥栖,7,34.0,22,9,7,6,26,20,6,J1
412,2012,23,清水エスパルス,8,34.0,22,10,4,8,25,25,0,J1
413,2012,23,名古屋グランパス,9,32.0,22,9,5,8,33,34,-1,J1
414,2012,24,サンフレッチェ広島,1,43.0,23,13,4,6,44,24,20,J1
415,2012,24,ＦＣ東京,10,33.0,23,10,3,10,25,27,-2,J1
416,2012,24,ヴィッセル神戸,11,33.0,23,10,3,10,31,34,-3,J1
417,2012,24,川崎フロンターレ,12,32.0,23,9,5,9,31,33,-2,J1
418,2012,24,鹿島アントラーズ,13,29.0,23,8,5,10,31,30,1,J1
419,2012,24,セレッソ大阪,14,26.0,23,7,5,11,31,34,-3,J1
420,2012,24,ガンバ大阪,15,24.0,23,6,6,11,45,46,-1,J1
421,2012,24,アルビレックス新潟,16,24.0,23,6,6,11,16,27,-11,J1
422,2012,24,大宮アルディージャ,17,23.0,23,6,5,12,21,41,-20,J1
423,2012,24,北海道コンサドーレ札幌,18,10.0,23,3,1,19,19,59,-40,J1
424,2012,24,ベガルタ仙台,2,42.0,23,11,9,3,41,21,20,J1
425,2012,24,浦和レッズ,3,41.0,23,11,8,4,32,22,10,J1
426,2012,24,ジュビロ磐田,4,37.0,23,11,4,8,48,35,13,J1
427,2012,24,柏レイソル,5,36.0,23,10,6,7,43,35,8,J1
428,2012,24,横浜Ｆ・マリノス,6,35.0,23,8,11,4,29,23,6,J1
429,2012,24,サガン鳥栖,7,35.0,23,9,8,6,26,20,6,J1
430,2012,24,名古屋グランパス,8,35.0,23,10,5,8,34,34,0,J1
431,2012,24,清水エスパルス,9,34.0,23,10,4,9,25,27,-2,J1
432,2012,25,ベガルタ仙台,1,45.0,24,12,9,3,43,22,21,J1
433,2012,25,横浜Ｆ・マリノス,10,35.0,24,8,11,5,30,26,4,J1
434,2012,25,ヴィッセル神戸,11,33.0,24,10,3,11,31,35,-4,J1
435,2012,25,鹿島アントラーズ,12,32.0,24,9,5,10,32,30,2,J1
436,2012,25,川崎フロンターレ,13,32.0,24,9,5,10,32,35,-3,J1
437,2012,25,セレッソ大阪,14,29.0,24,8,5,11,32,34,-2,J1
438,2012,25,ガンバ大阪,15,24.0,24,6,6,12,46,50,-4,J1
439,2012,25,アルビレックス新潟,16,24.0,24,6,6,12,16,28,-12,J1
440,2012,25,大宮アルディージャ,17,24.0,24,6,6,12,22,42,-20,J1
441,2012,25,北海道コンサドーレ札幌,18,10.0,24,3,1,20,19,61,-42,J1
442,2012,25,サンフレッチェ広島,2,44.0,24,13,5,6,45,25,20,J1
443,2012,25,浦和レッズ,3,42.0,24,11,9,4,33,23,10,J1
444,2012,25,ジュビロ磐田,4,38.0,24,11,5,8,49,36,13,J1
445,2012,25,サガン鳥栖,5,38.0,24,10,8,6,30,21,9,J1
446,2012,25,名古屋グランパス,6,38.0,24,11,5,8,35,34,1,J1
447,2012,25,清水エスパルス,7,37.0,24,11,4,9,27,27,0,J1
448,2012,25,柏レイソル,8,36.0,24,10,6,8,43,36,7,J1
449,2012,25,ＦＣ東京,9,36.0,24,11,3,10,28,28,0,J1
450,2012,26,サンフレッチェ広島,1,47.0,25,14,5,6,47,26,21,J1
451,2012,26,横浜Ｆ・マリノス,10,35.0,25,8,11,6,31,28,3,J1
452,2012,26,鹿島アントラーズ,11,33.0,25,9,6,10,34,32,2,J1
453,2012,26,川崎フロンターレ,12,33.0,25,9,6,10,34,37,-3,J1
454,2012,26,ヴィッセル神戸,13,33.0,25,10,3,12,32,37,-5,J1
455,2012,26,セレッソ大阪,14,29.0,25,8,5,12,32,36,-4,J1
456,2012,26,大宮アルディージャ,15,27.0,25,7,6,12,23,42,-19,J1
457,2012,26,ガンバ大阪,16,25.0,25,6,7,12,47,51,-4,J1
458,2012,26,アルビレックス新潟,17,25.0,25,6,7,12,17,29,-12,J1
459,2012,26,北海道コンサドーレ札幌,18,10.0,25,3,1,21,20,64,-44,J1
460,2012,26,ベガルタ仙台,2,45.0,25,12,9,4,44,24,20,J1
461,2012,26,浦和レッズ,3,45.0,25,12,9,4,35,24,11,J1
462,2012,26,ジュビロ磐田,4,41.0,25,12,5,8,51,37,14,J1
463,2012,26,名古屋グランパス,5,41.0,25,12,5,8,37,34,3,J1
464,2012,26,柏レイソル,6,39.0,25,11,6,8,46,37,9,J1
465,2012,26,サガン鳥栖,7,38.0,25,10,8,7,30,22,8,J1
466,2012,26,清水エスパルス,8,38.0,25,11,5,9,28,28,0,J1
467,2012,26,ＦＣ東京,9,37.0,25,11,4,10,29,29,0,J1
468,2012,27,サンフレッチェ広島,1,50.0,26,15,5,6,49,27,22,J1
469,2012,27,ＦＣ東京,10,37.0,26,11,4,11,30,31,-1,J1
470,2012,27,川崎フロンターレ,11,36.0,26,10,6,10,36,38,-2,J1
471,2012,27,鹿島アントラーズ,12,33.0,26,9,6,11,35,34,1,J1
472,2012,27,ヴィッセル神戸,13,33.0,26,10,3,13,33,39,-6,J1
473,2012,27,セレッソ大阪,14,32.0,26,9,5,12,35,38,-3,J1
474,2012,27,大宮アルディージャ,15,30.0,26,8,6,12,28,42,-14,J1
475,2012,27,ガンバ大阪,16,28.0,26,7,7,12,52,51,1,J1
476,2012,27,アルビレックス新潟,17,26.0,26,6,8,12,17,29,-12,J1
477,2012,27,北海道コンサドーレ札幌,18,10.0,26,3,1,22,20,69,-49,J1
478,2012,27,ベガルタ仙台,2,48.0,26,13,9,4,46,25,21,J1
479,2012,27,浦和レッズ,3,45.0,26,12,9,5,35,29,6,J1
480,2012,27,ジュビロ磐田,4,42.0,26,12,6,8,51,37,14,J1
481,2012,27,サガン鳥栖,5,41.0,26,11,8,7,33,23,10,J1
482,2012,27,名古屋グランパス,6,41.0,26,12,5,9,38,36,2,J1
483,2012,27,柏レイソル,7,39.0,26,11,6,9,47,40,7,J1
484,2012,27,横浜Ｆ・マリノス,8,38.0,26,9,11,6,33,29,4,J1
485,2012,27,清水エスパルス,9,38.0,26,11,5,10,30,31,-1,J1
486,2012,28,サンフレッチェ広島,1,53.0,27,16,5,6,53,28,25,J1
487,2012,28,横浜Ｆ・マリノス,10,39.0,27,9,12,6,33,29,4,J1
488,2012,28,川崎フロンターレ,11,39.0,27,11,6,10,37,38,-1,J1
489,2012,28,セレッソ大阪,12,35.0,27,10,5,12,38,40,-2,J1
490,2012,28,鹿島アントラーズ,13,34.0,27,9,7,11,37,36,1,J1
491,2012,28,ヴィッセル神戸,14,33.0,27,10,3,14,35,42,-7,J1
492,2012,28,大宮アルディージャ,15,31.0,27,8,7,12,28,42,-14,J1
493,2012,28,ガンバ大阪,16,29.0,27,7,8,12,54,53,1,J1
494,2012,28,アルビレックス新潟,17,29.0,27,7,8,12,22,29,-7,J1
495,2012,28,北海道コンサドーレ札幌,18,10.0,27,3,1,23,20,70,-50,J1
496,2012,28,ベガルタ仙台,2,48.0,27,13,9,5,47,28,19,J1
497,2012,28,浦和レッズ,3,48.0,27,13,9,5,37,30,7,J1
498,2012,28,ジュビロ磐田,4,42.0,27,12,6,9,52,39,13,J1
499,2012,28,サガン鳥栖,5,41.0,27,11,8,8,34,27,7,J1
500,2012,28,清水エスパルス,6,41.0,27,12,5,10,33,32,1,J1
501,2012,28,名古屋グランパス,7,41.0,27,12,5,10,38,41,-3,J1
502,2012,28,ＦＣ東京,8,40.0,27,12,4,11,32,32,0,J1
503,2012,28,柏レイソル,9,39.0,27,11,6,10,48,42,6,J1
504,2012,29,サンフレッチェ広島,1,54.0,28,16,6,6,53,28,25,J1
505,2012,29,ＦＣ東京,10,40.0,28,12,4,12,33,37,-4,J1
506,2012,29,川崎フロンターレ,11,39.0,28,11,6,11,37,39,-2,J1
507,2012,29,セレッソ大阪,12,38.0,28,11,5,12,41,42,-1,J1
508,2012,29,鹿島アントラーズ,13,37.0,28,10,7,11,42,37,5,J1
509,2012,29,ヴィッセル神戸,14,34.0,28,10,4,14,35,42,-7,J1
510,2012,29,大宮アルディージャ,15,32.0,28,8,8,12,28,42,-14,J1
511,2012,29,アルビレックス新潟,16,30.0,28,7,9,12,22,29,-7,J1
512,2012,29,ガンバ大阪,17,29.0,28,7,8,13,55,55,0,J1
513,2012,29,北海道コンサドーレ札幌,18,13.0,28,4,1,23,22,71,-49,J1
514,2012,29,ベガルタ仙台,2,51.0,28,14,9,5,49,29,20,J1
515,2012,29,浦和レッズ,3,48.0,28,13,9,6,38,32,6,J1
516,2012,29,清水エスパルス,4,44.0,28,13,5,10,34,32,2,J1
517,2012,29,ジュビロ磐田,5,42.0,28,12,6,10,52,40,12,J1
518,2012,29,柏レイソル,6,42.0,28,12,6,10,49,42,7,J1
519,2012,29,名古屋グランパス,7,42.0,28,12,6,10,38,41,-3,J1
520,2012,29,サガン鳥栖,8,41.0,28,11,8,9,36,30,6,J1
521,2012,29,横浜Ｆ・マリノス,9,40.0,28,9,13,6,33,29,4,J1
522,2012,30,サンフレッチェ広島,1,54.0,29,16,6,7,54,30,24,J1
523,2012,30,ＦＣ東京,10,41.0,29,12,5,12,34,38,-4,J1
524,2012,30,セレッソ大阪,11,39.0,29,11,6,12,42,43,-1,J1
525,2012,30,川崎フロンターレ,12,39.0,29,11,6,12,39,42,-3,J1
526,2012,30,鹿島アントラーズ,13,38.0,29,10,8,11,42,37,5,J1
527,2012,30,ヴィッセル神戸,14,35.0,29,10,5,14,36,43,-7,J1
528,2012,30,大宮アルディージャ,15,33.0,29,8,9,12,29,43,-14,J1
529,2012,30,ガンバ大阪,16,32.0,29,8,8,13,58,57,1,J1
530,2012,30,アルビレックス新潟,17,31.0,29,7,10,12,23,30,-7,J1
531,2012,30,北海道コンサドーレ札幌,18,14.0,29,4,2,23,22,71,-49,J1
532,2012,30,ベガルタ仙台,2,54.0,29,15,9,5,52,31,21,J1
533,2012,30,浦和レッズ,3,48.0,29,13,9,7,40,35,5,J1
534,2012,30,柏レイソル,4,45.0,29,13,6,10,51,43,8,J1
535,2012,30,清水エスパルス,5,45.0,29,13,6,10,35,33,2,J1
536,2012,30,名古屋グランパス,6,45.0,29,13,6,10,41,42,-1,J1
537,2012,30,横浜Ｆ・マリノス,7,43.0,29,10,13,6,37,29,8,J1
538,2012,30,ジュビロ磐田,8,42.0,29,12,6,11,52,44,8,J1
539,2012,30,サガン鳥栖,9,41.0,29,11,8,10,37,33,4,J1
540,2012,31,サンフレッチェ広島,1,55.0,30,16,7,7,55,31,24,J1
541,2012,31,ジュビロ磐田,10,43.0,30,12,7,11,53,45,8,J1
542,2012,31,セレッソ大阪,11,40.0,30,11,7,12,42,43,-1,J1
543,2012,31,川崎フロンターレ,12,40.0,30,11,7,12,42,45,-3,J1
544,2012,31,鹿島アントラーズ,13,38.0,30,10,8,12,43,39,4,J1
545,2012,31,ヴィッセル神戸,14,36.0,30,10,6,14,39,46,-7,J1
546,2012,31,大宮アルディージャ,15,36.0,30,9,9,12,33,44,-11,J1
547,2012,31,ガンバ大阪,16,33.0,30,8,9,13,59,58,1,J1
548,2012,31,アルビレックス新潟,17,31.0,30,7,10,13,23,32,-9,J1
549,2012,31,北海道コンサドーレ札幌,18,14.0,30,4,2,24,22,76,-54,J1
550,2012,31,ベガルタ仙台,2,55.0,30,15,10,5,53,32,21,J1
551,2012,31,浦和レッズ,3,49.0,30,13,10,7,40,35,5,J1
552,2012,31,清水エスパルス,4,48.0,30,14,6,10,37,34,3,J1
553,2012,31,名古屋グランパス,5,46.0,30,13,7,10,42,43,-1,J1
554,2012,31,柏レイソル,6,45.0,30,13,6,11,52,47,5,J1
555,2012,31,横浜Ｆ・マリノス,7,44.0,30,10,14,6,38,30,8,J1
556,2012,31,サガン鳥栖,8,44.0,30,12,8,10,39,33,6,J1
557,2012,31,ＦＣ東京,9,44.0,30,13,5,12,39,38,1,J1
558,2012,32,サンフレッチェ広島,1,58.0,31,17,7,7,58,31,27,J1
559,2012,32,ジュビロ磐田,10,43.0,31,12,7,12,55,48,7,J1
560,2012,32,川崎フロンターレ,11,43.0,31,12,7,12,46,47,-1,J1
561,2012,32,セレッソ大阪,12,41.0,31,11,8,12,43,44,-1,J1
562,2012,32,鹿島アントラーズ,13,39.0,31,10,9,12,43,39,4,J1
563,2012,32,大宮アルディージャ,14,37.0,31,9,10,12,33,44,-11,J1
564,2012,32,ヴィッセル神戸,15,36.0,31,10,6,15,40,48,-8,J1
565,2012,32,ガンバ大阪,16,34.0,31,8,10,13,61,60,1,J1
566,2012,32,アルビレックス新潟,17,34.0,31,8,10,13,24,32,-8,J1
567,2012,32,北海道コンサドーレ札幌,18,14.0,31,4,2,25,22,79,-57,J1
568,2012,32,ベガルタ仙台,2,56.0,31,15,11,5,54,33,21,J1
569,2012,32,浦和レッズ,3,49.0,31,13,10,8,42,39,3,J1
570,2012,32,名古屋グランパス,4,49.0,31,14,7,10,43,43,0,J1
571,2012,32,清水エスパルス,5,48.0,31,14,6,11,37,35,2,J1
572,2012,32,横浜Ｆ・マリノス,6,47.0,31,11,14,6,40,31,9,J1
573,2012,32,サガン鳥栖,7,47.0,31,13,8,10,42,35,7,J1
574,2012,32,柏レイソル,8,46.0,31,13,7,11,54,49,5,J1
575,2012,32,ＦＣ東京,9,44.0,31,13,5,13,39,39,0,J1
576,2012,33,サンフレッチェ広島,1,58.0,32,17,7,8,58,33,25,J1
577,2012,33,ＦＣ東京,10,44.0,32,13,5,14,39,40,-1,J1
578,2012,33,ジュビロ磐田,11,43.0,32,12,7,13,55,50,5,J1
579,2012,33,セレッソ大阪,12,41.0,32,11,8,13,44,47,-3,J1
580,2012,33,鹿島アントラーズ,13,40.0,32,10,10,12,46,42,4,J1
581,2012,33,大宮アルディージャ,14,40.0,32,10,10,12,36,45,-9,J1
582,2012,33,ヴィッセル神戸,15,39.0,32,11,6,15,41,48,-7,J1
583,2012,33,ガンバ大阪,16,37.0,32,9,10,13,64,61,3,J1
584,2012,33,アルビレックス新潟,17,34.0,32,8,10,14,24,33,-9,J1
585,2012,33,北海道コンサドーレ札幌,18,14.0,32,4,2,26,24,82,-58,J1
586,2012,33,ベガルタ仙台,2,57.0,32,15,12,5,57,36,21,J1
587,2012,33,浦和レッズ,3,52.0,32,14,10,8,44,39,5,J1
588,2012,33,名古屋グランパス,4,52.0,32,15,7,10,45,43,2,J1
589,2012,33,サガン鳥栖,5,50.0,32,14,8,10,45,37,8,J1
590,2012,33,柏レイソル,6,49.0,32,14,7,11,56,50,6,J1
591,2012,33,清水エスパルス,7,48.0,32,14,6,12,38,38,0,J1
592,2012,33,横浜Ｆ・マリノス,8,47.0,32,11,14,7,41,33,8,J1
593,2012,33,川崎フロンターレ,9,46.0,32,13,7,12,47,47,0,J1
594,2012,34,サンフレッチェ広島,1,61.0,33,18,7,8,62,34,28,J1
595,2012,34,ＦＣ東京,10,45.0,33,13,6,14,41,42,-1,J1
596,2012,34,鹿島アントラーズ,11,43.0,33,11,10,12,48,43,5,J1
597,2012,34,ジュビロ磐田,12,43.0,33,12,7,14,55,52,3,J1
598,2012,34,大宮アルディージャ,13,43.0,33,11,10,12,38,45,-7,J1
599,2012,34,セレッソ大阪,14,41.0,33,11,8,14,45,51,-6,J1
600,2012,34,ヴィッセル神戸,15,39.0,33,11,6,16,41,49,-8,J1
601,2012,34,ガンバ大阪,16,38.0,33,9,11,13,66,63,3,J1
602,2012,34,アルビレックス新潟,17,37.0,33,9,10,14,25,33,-8,J1
603,2012,34,北海道コンサドーレ札幌,18,14.0,33,4,2,27,24,84,-60,J1
604,2012,34,ベガルタ仙台,2,57.0,33,15,12,6,57,37,20,J1
605,2012,34,サガン鳥栖,3,53.0,33,15,8,10,48,38,10,J1
606,2012,34,柏レイソル,4,52.0,33,15,7,11,57,50,7,J1
607,2012,34,浦和レッズ,5,52.0,33,14,10,9,45,42,3,J1
608,2012,34,名古屋グランパス,6,52.0,33,15,7,11,46,45,1,J1
609,2012,34,横浜Ｆ・マリノス,7,50.0,33,12,14,7,43,33,10,J1
610,2012,34,川崎フロンターレ,8,49.0,33,14,7,12,49,48,1,J1
611,2012,34,清水エスパルス,9,48.0,33,14,6,13,39,40,-1,J1
612,2012,1,ヴァンフォーレ甲府,10,0.0,0,0,0,0,0,0,0,J2
613,2012,1,湘南ベルマーレ,10,0.0,0,0,0,0,0,0,0,J2
614,2012,1,京都サンガF.C.,10,0.0,0,0,0,0,0,0,0,J2
615,2012,1,横浜ＦＣ,10,0.0,0,0,0,0,0,0,0,J2
616,2012,1,ジェフユナイテッド千葉,10,0.0,0,0,0,0,0,0,0,J2
617,2012,1,大分トリニータ,10,0.0,0,0,0,0,0,0,0,J2
618,2012,1,東京ヴェルディ,10,0.0,0,0,0,0,0,0,0,J2
619,2012,1,ファジアーノ岡山,10,0.0,0,0,0,0,0,0,0,J2
620,2012,1,ギラヴァンツ北九州,10,0.0,0,0,0,0,0,0,0,J2
621,2012,1,モンテディオ山形,10,0.0,0,0,0,0,0,0,0,J2
622,2012,1,栃木ＳＣ,10,0.0,0,0,0,0,0,0,0,J2
623,2012,1,松本山雅ＦＣ,10,0.0,0,0,0,0,0,0,0,J2
624,2012,1,水戸ホーリーホック,10,0.0,0,0,0,0,0,0,0,J2
625,2012,1,ロアッソ熊本,10,0.0,0,0,0,0,0,0,0,J2
626,2012,1,徳島ヴォルティス,10,0.0,0,0,0,0,0,0,0,J2
627,2012,1,愛媛ＦＣ,10,0.0,0,0,0,0,0,0,0,J2
628,2012,1,ザスパクサツ群馬,10,0.0,0,0,0,0,0,0,0,J2
629,2012,1,アビスパ福岡,10,0.0,0,0,0,0,0,0,0,J2
630,2012,1,カターレ富山,10,0.0,0,0,0,0,0,0,0,J2
631,2012,1,ガイナーレ鳥取,10,0.0,0,0,0,0,0,0,0,J2
632,2012,1,ＦＣ岐阜,10,0.0,0,0,0,0,0,0,0,J2
633,2012,1,ＦＣ町田ゼルビア,10,0.0,0,0,0,0,0,0,0,J2
634,2012,2,ジェフユナイテッド千葉,1,3.0,1,1,0,0,2,0,2,J2
635,2012,2,東京ヴェルディ,1,3.0,1,1,0,0,2,0,2,J2
636,2012,2,愛媛ＦＣ,1,3.0,1,1,0,0,2,0,2,J2
637,2012,2,ＦＣ岐阜,10,1.0,1,0,1,0,2,2,0,J2
638,2012,2,ガイナーレ鳥取,10,1.0,1,0,1,0,2,2,0,J2
639,2012,2,カターレ富山,12,1.0,1,0,1,0,1,1,0,J2
640,2012,2,ファジアーノ岡山,12,1.0,1,0,1,0,1,1,0,J2
641,2012,2,大分トリニータ,14,0.0,1,0,0,1,2,3,-1,J2
642,2012,2,栃木ＳＣ,15,0.0,1,0,0,1,1,2,-1,J2
643,2012,2,横浜ＦＣ,15,0.0,1,0,0,1,1,2,-1,J2
644,2012,2,京都サンガF.C.,15,0.0,1,0,0,1,1,2,-1,J2
645,2012,2,ギラヴァンツ北九州,15,0.0,1,0,0,1,1,2,-1,J2
646,2012,2,ロアッソ熊本,15,0.0,1,0,0,1,1,2,-1,J2
647,2012,2,モンテディオ山形,20,0.0,1,0,0,1,0,2,-2,J2
648,2012,2,ＦＣ町田ゼルビア,20,0.0,1,0,0,1,0,2,-2,J2
649,2012,2,松本山雅ＦＣ,20,0.0,1,0,0,1,0,2,-2,J2
650,2012,2,ザスパクサツ群馬,4,3.0,1,1,0,0,3,2,1,J2
651,2012,2,水戸ホーリーホック,5,3.0,1,1,0,0,2,1,1,J2
652,2012,2,湘南ベルマーレ,5,3.0,1,1,0,0,2,1,1,J2
653,2012,2,ヴァンフォーレ甲府,5,3.0,1,1,0,0,2,1,1,J2
654,2012,2,徳島ヴォルティス,5,3.0,1,1,0,0,2,1,1,J2
655,2012,2,アビスパ福岡,5,3.0,1,1,0,0,2,1,1,J2
656,2012,3,徳島ヴォルティス,1,6.0,2,2,0,0,5,1,4,J2
657,2012,3,ジェフユナイテッド千葉,11,3.0,2,1,0,1,2,2,0,J2
658,2012,3,ザスパクサツ群馬,12,3.0,2,1,0,1,4,5,-1,J2
659,2012,3,モンテディオ山形,13,3.0,2,1,0,1,2,3,-1,J2
660,2012,3,ファジアーノ岡山,14,2.0,2,0,2,0,1,1,0,J2
661,2012,3,ガイナーレ鳥取,15,1.0,2,0,1,1,3,4,-1,J2
662,2012,3,横浜ＦＣ,16,1.0,2,0,1,1,1,2,-1,J2
663,2012,3,カターレ富山,16,1.0,2,0,1,1,1,2,-1,J2
664,2012,3,ギラヴァンツ北九州,16,1.0,2,0,1,1,1,2,-1,J2
665,2012,3,ＦＣ岐阜,19,1.0,2,0,1,1,2,5,-3,J2
666,2012,3,湘南ベルマーレ,2,6.0,2,2,0,0,5,2,3,J2
667,2012,3,ヴァンフォーレ甲府,2,6.0,2,2,0,0,5,2,3,J2
668,2012,3,松本山雅ＦＣ,20,0.0,2,0,0,2,1,4,-3,J2
669,2012,3,ＦＣ町田ゼルビア,21,0.0,2,0,0,2,0,3,-3,J2
670,2012,3,栃木ＳＣ,22,0.0,2,0,0,2,1,5,-4,J2
671,2012,3,水戸ホーリーホック,4,6.0,2,2,0,0,3,1,2,J2
672,2012,3,アビスパ福岡,4,6.0,2,2,0,0,3,1,2,J2
673,2012,3,愛媛ＦＣ,6,4.0,2,1,1,0,2,0,2,J2
674,2012,3,大分トリニータ,7,3.0,2,1,0,1,5,3,2,J2
675,2012,3,京都サンガF.C.,8,3.0,2,1,0,1,3,2,1,J2
676,2012,3,東京ヴェルディ,9,3.0,2,1,0,1,3,3,0,J2
677,2012,3,ロアッソ熊本,9,3.0,2,1,0,1,3,3,0,J2
678,2012,4,湘南ベルマーレ,1,9.0,3,3,0,0,8,3,5,J2
679,2012,4,愛媛ＦＣ,10,4.0,3,1,1,1,3,2,1,J2
680,2012,4,ザスパクサツ群馬,11,4.0,3,1,1,1,4,5,-1,J2
681,2012,4,大分トリニータ,12,3.0,3,1,0,2,7,6,1,J2
682,2012,4,ＦＣ町田ゼルビア,13,3.0,3,1,0,2,3,3,0,J2
683,2012,4,ロアッソ熊本,14,3.0,3,1,0,2,3,5,-2,J2
684,2012,4,松本山雅ＦＣ,15,3.0,3,1,0,2,2,4,-2,J2
685,2012,4,栃木ＳＣ,16,3.0,3,1,0,2,2,5,-3,J2
686,2012,4,ＦＣ岐阜,17,2.0,3,0,2,1,2,5,-3,J2
687,2012,4,ファジアーノ岡山,18,2.0,3,0,2,1,1,4,-3,J2
