,年月日,カテゴリ,節,H_team,A_team,K/O時刻,H_rest_days,A_rest_days,H_監督,A_監督,H_順位,H_勝点,H_試合,H_勝,H_分,H_敗,H_得点,H_失点,H_得失点差,A_順位,A_勝点,A_試合,A_勝,A_分,A_敗,A_得点,A_失点,A_得失点差,train_test,y_H_goal,y_A_goal,y_goal_deff,y_even_flg,y_H_result,H_GK,H_DF,H_MF,H_FW,A_GK,A_DF,A_MF,A_FW
3069,20180718,1,16,329,331,19,59,39,250,153,1,37,15,12,1,2,22,8,14,16,15,15,4,3,8,14,19,-5,train,4,0,4,0,1,1,4,4,2,1,4,4,2
3070,20180718,1,16,332,340,19,59,59,137,221,10,18,15,5,3,7,19,21,-2,4,26,14,7,5,2,20,14,6,train,3,0,3,0,1,1,4,4,2,1,4,4,2
3071,20180718,1,16,345,334,19,60,39,370,131,15,17,15,5,2,8,21,26,-5,6,22,15,6,4,5,23,17,6,train,0,1,-1,0,2,1,3,6,1,1,4,3,3
3072,20180718,1,16,347,324,19,39,59,205,168,8,21,15,6,3,6,15,15,0,11,18,14,5,3,6,12,16,-4,train,3,3,0,1,0,1,5,4,1,1,4,4,2
3073,20180718,1,16,349,328,19,39,59,301,223,12,18,15,5,3,7,17,22,-5,17,13,15,3,4,8,14,21,-7,train,1,1,0,1,0,1,3,5,2,1,4,4,2
3074,20180718,1,16,333,323,19,59,59,66,297,9,20,15,6,2,7,19,19,0,2,28,15,8,4,3,21,13,8,train,0,1,-1,0,2,1,4,3,3,1,4,4,2
3075,20180718,1,16,326,322,19,39,39,222,181,7,22,15,6,4,5,17,18,-1,13,17,15,4,5,6,23,24,-1,train,2,8,-6,0,2,1,3,4,3,1,4,3,3
3076,20180718,1,16,325,336,19,39,59,102,265,14,17,15,4,5,6,12,13,-1,18,9,15,2,3,10,14,30,-16,train,3,1,2,0,1,1,3,6,1,1,4,4,2
3077,20180716,2,23,398,396,18,16,9,107,200,22,16,21,4,4,13,18,33,-15,14,28,22,8,4,10,26,26,0,train,0,1,-1,0,2,1,4,4,2,1,4,5,1
3078,20180716,2,23,371,338,19,9,9,209,249,19,22,22,6,4,12,25,39,-14,4,37,22,10,7,5,35,26,9,train,2,3,-1,0,2,1,3,5,2,1,4,4,2
3079,20180716,2,23,395,380,19,9,9,218,320,8,34,22,9,7,6,24,19,5,1,40,22,11,7,4,34,22,12,train,0,0,0,1,0,1,3,4,3,1,3,6,1
3080,20180716,3,18,242,140,15,9,9,311,196,4,26,16,6,8,2,19,16,3,3,28,15,8,4,3,16,8,8,train,1,1,0,1,0,1,3,5,2,1,3,6,1
3081,20180716,3,18,249,264,15,8,9,208,206,9,21,16,6,3,7,15,14,1,1,31,16,9,4,3,33,19,14,train,0,1,-1,0,2,1,3,6,1,1,4,5,1
3082,20180716,3,18,163,178,17,16,15,194,219,6,22,15,6,4,5,26,23,3,2,29,15,8,5,2,26,15,11,train,0,0,0,1,0,1,4,4,2,1,4,3,3
3083,20180716,3,18,335,327,18,8,16,207,71,15,16,16,5,1,10,20,32,-12,5,24,15,7,3,5,19,20,-1,train,1,0,1,0,1,1,4,4,2,1,4,4,2
3084,20180715,2,23,397,389,19,7,8,180,211,20,18,22,4,6,12,15,29,-14,15,28,22,8,4,10,21,21,0,train,1,0,1,0,1,1,4,4,2,1,3,6,1
3085,20180715,2,23,399,302,18,8,8,159,306,16,28,22,8,4,10,36,41,-5,13,28,22,7,7,8,29,29,0,train,3,4,-1,0,2,1,5,4,1,1,4,4,2
3086,20180715,2,23,356,379,18,8,7,185,229,11,31,22,8,7,7,37,25,12,12,29,22,8,5,9,28,25,3,train,1,3,-2,0,2,1,3,4,3,1,4,3,3
3087,20180715,2,23,390,286,18,15,8,199,234,5,36,21,10,6,5,29,21,8,21,18,22,4,6,12,17,37,-20,train,3,1,2,0,1,1,5,3,2,1,4,4,2
3088,20180715,2,23,394,263,18,8,8,203,186,10,32,22,8,8,6,28,22,6,3,40,22,11,7,4,39,33,6,train,3,1,2,0,1,1,4,3,3,1,4,5,1
3089,20180715,2,23,348,388,19,8,8,140,134,17,26,22,7,5,10,23,28,-5,6,36,22,9,9,4,29,26,3,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
3090,20180715,3,18,128,162,17,8,8,215,190,16,13,16,3,4,9,17,25,-8,8,21,16,5,6,5,21,18,3,train,1,3,-2,0,2,1,4,4,2,1,4,4,2
3091,20180715,2,23,373,387,19,8,8,210,286,18,23,22,6,5,11,19,31,-12,9,34,22,9,7,6,29,25,4,train,1,0,1,0,1,1,3,4,3,1,3,4,3
3092,20180715,3,18,243,248,15,8,7,171,191,11,20,16,6,2,8,20,26,-6,13,19,15,5,4,6,25,26,-1,train,0,3,-3,0,2,1,3,3,4,1,6,2,2
3093,20180715,3,18,239,367,17,8,15,308,214,7,21,16,5,6,5,25,21,4,17,12,15,3,3,9,13,27,-14,train,0,0,0,1,0,1,4,5,1,1,4,4,2
3094,20180715,3,18,377,240,19,14,7,165,163,14,19,14,5,4,5,14,15,-1,12,19,16,4,7,5,21,21,0,train,0,1,-1,0,2,1,3,4,3,1,4,4,2
3095,20180715,2,23,355,358,19,8,8,175,217,7,35,22,10,5,7,34,25,9,2,40,22,12,4,6,40,32,8,train,1,0,1,0,1,1,4,4,2,1,3,4,3
3096,20180708,3,17,240,335,17,7,7,163,207,14,16,15,3,7,5,16,21,-5,15,16,15,5,1,9,20,27,-7,train,5,0,5,0,1,1,4,4,2,1,4,5,1
3097,20180708,3,17,249,248,15,14,8,126,191,9,21,15,6,3,6,14,12,2,13,16,14,4,4,6,23,25,-2,train,1,2,-1,0,2,1,4,4,2,1,6,2,2
3098,20180708,2,22,379,397,18,8,8,229,180,11,29,21,8,5,8,27,23,4,22,15,21,3,6,12,13,28,-15,train,1,2,-1,0,2,1,4,3,3,1,4,4,2
3099,20180707,2,22,389,371,19,7,7,211,209,15,25,21,7,4,10,20,21,-1,18,22,21,6,4,11,25,38,-13,train,1,0,1,0,1,1,4,4,2,1,3,4,3
3100,20180707,2,22,399,355,18,7,7,159,175,13,28,21,8,4,9,35,38,-3,8,32,21,9,5,7,31,24,7,train,1,3,-2,0,2,1,4,2,4,1,4,4,2
3101,20180707,2,22,388,387,18,6,7,134,286,6,35,21,9,8,4,28,25,3,7,33,21,9,6,6,28,24,4,train,1,1,0,1,0,1,4,5,1,1,3,4,3
3102,20180707,2,22,338,373,18,7,7,249,210,3,37,21,10,7,4,35,25,10,19,20,21,5,5,11,18,31,-13,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
3103,20180707,2,22,394,395,18,7,6,203,218,9,32,21,8,8,5,28,21,7,10,31,21,8,7,6,23,19,4,train,0,1,-1,0,2,1,4,3,3,1,3,4,3
3104,20180707,2,22,396,286,18,7,7,200,234,16,25,21,7,4,10,21,26,-5,20,18,21,4,6,11,17,32,-15,train,5,0,5,0,1,1,4,5,1,1,4,4,2
3105,20180707,2,22,380,348,18,7,7,320,140,4,37,21,10,7,4,32,22,10,14,26,21,7,5,9,23,26,-3,train,2,0,2,0,1,1,3,5,2,1,4,4,2
3106,20180707,2,22,358,356,19,7,3,217,185,1,40,21,12,4,5,38,28,10,12,28,20,7,7,6,32,20,12,train,2,4,-2,0,2,1,3,4,3,1,3,4,3
3107,20180707,3,17,140,239,15,6,6,196,308,3,25,14,7,4,3,15,8,7,7,21,15,5,6,4,25,20,5,train,1,0,1,0,1,1,5,4,1,1,4,5,1
3108,20180707,3,17,128,242,15,7,6,215,311,16,13,15,3,4,8,15,22,-7,5,23,15,5,8,2,16,14,2,train,2,3,-1,0,2,1,4,5,1,1,3,4,3
3109,20180707,3,17,264,241,18,6,7,206,195,2,28,15,8,4,3,30,19,11,10,20,15,6,2,7,18,19,-1,train,3,0,3,0,1,1,4,5,1,1,3,4,3
3110,20180707,3,17,162,243,19,6,6,190,171,8,21,15,5,6,4,20,16,4,12,17,15,5,2,8,18,25,-7,train,1,2,-1,0,2,1,4,4,2,1,3,4,3
3111,20180707,2,22,302,263,19,3,6,306,186,17,24,20,6,6,8,24,26,-2,2,39,21,11,6,4,37,31,6,train,2,2,0,1,0,1,4,4,2,1,4,4,2
3112,20180704,2,18,356,302,19,4,3,185,306,9,24,16,6,6,4,25,15,10,18,19,17,5,4,8,19,23,-4,train,1,3,-2,0,2,1,4,3,3,1,4,4,2
3113,20180701,3,16,140,162,15,8,8,196,190,3,24,13,7,3,3,14,7,7,8,20,14,5,5,4,19,15,4,train,1,1,0,1,0,1,3,6,1,1,4,4,2
3114,20180701,2,21,395,302,18,4,8,218,306,8,30,19,8,6,5,20,15,5,16,23,19,6,5,8,21,23,-2,train,3,3,0,1,0,1,3,4,3,1,4,4,2
3115,20180701,2,21,263,388,19,8,7,186,134,2,39,20,11,6,3,37,28,9,6,32,20,8,8,4,25,25,0,train,0,3,-3,0,2,1,4,4,2,1,4,5,1
3116,20180701,3,16,243,264,15,8,8,171,206,12,17,14,5,2,7,17,21,-4,2,25,14,7,4,3,26,18,8,train,1,4,-3,0,2,1,3,4,3,1,4,4,2
3117,20180701,3,16,240,242,17,8,7,163,311,14,15,14,3,6,5,15,20,-5,5,22,14,5,7,2,15,13,2,train,1,1,0,1,0,1,4,3,3,1,3,5,2
3118,20180701,3,16,377,335,19,14,8,165,207,10,19,13,5,4,4,14,14,0,15,13,14,4,1,9,19,27,-8,train,0,1,-1,0,2,1,3,4,3,1,4,5,1
3119,20180701,3,16,178,239,19,7,8,219,308,1,28,14,8,4,2,25,14,11,7,20,14,5,5,4,24,19,5,train,1,1,0,1,0,1,4,4,2,1,4,5,1
3120,20180630,2,21,389,358,19,7,7,211,217,17,22,20,6,4,10,17,21,-4,1,40,20,12,4,4,38,25,13,train,3,0,3,0,1,1,4,4,2,1,2,7,1
3121,20180630,2,21,286,394,18,7,3,234,203,21,15,20,3,6,11,14,31,-17,10,29,19,7,8,4,26,18,8,train,3,1,2,0,1,1,4,4,2,1,4,3,3
3122,20180630,2,21,390,338,18,7,6,199,249,4,35,20,10,5,5,27,19,8,3,36,20,10,6,4,33,23,10,train,2,2,0,1,0,1,4,4,2,1,4,4,2
3123,20180630,2,21,356,398,18,6,7,185,107,12,27,19,7,6,6,31,19,12,20,15,20,4,3,13,17,32,-15,train,1,1,0,1,0,1,3,5,2,1,5,4,1
3124,20180630,2,21,371,380,19,7,7,209,320,18,22,20,6,4,10,24,35,-11,5,34,20,9,7,4,29,21,8,train,1,3,-2,0,2,1,3,4,3,1,3,5,2
3125,20180630,2,21,355,397,19,7,7,175,180,7,31,20,9,4,7,30,23,7,22,14,20,3,5,12,12,27,-15,train,1,1,0,1,0,1,4,4,2,1,3,4,3
3126,20180630,2,21,387,379,19,7,7,286,229,9,30,20,8,6,6,26,24,2,11,29,20,8,5,7,27,21,6,train,2,0,2,0,1,1,3,4,3,1,4,3,3
3127,20180630,2,21,348,396,19,6,7,140,200,13,25,20,7,4,9,22,25,-3,15,24,20,7,3,10,20,25,-5,train,1,1,0,1,0,1,4,5,1,1,4,5,1
3128,20180630,2,21,373,399,19,7,7,210,159,19,20,20,5,5,10,18,30,-12,14,25,20,7,4,9,34,38,-4,train,0,1,-1,0,2,1,4,4,2,1,4,3,3
3129,20180630,3,16,241,128,17,7,7,195,215,11,19,14,6,1,7,17,18,-1,16,12,14,3,3,8,14,21,-7,train,1,1,0,1,0,1,3,4,3,1,4,5,1
3130,20180630,3,16,248,163,17,7,14,191,194,13,16,13,4,4,5,21,22,-1,9,19,14,5,4,5,23,21,2,train,2,3,-1,0,2,1,5,4,1,1,4,4,2
3131,20180630,3,16,367,327,19,6,12,214,71,17,9,14,2,3,9,10,27,-17,4,24,14,7,3,4,19,17,2,train,3,0,3,0,1,1,4,4,2,1,4,4,2
3132,20180627,2,15,395,394,19,4,4,218,203,5,25,14,7,4,3,15,10,5,12,18,14,4,6,4,16,14,2,train,0,1,-1,0,2,1,3,4,3,1,4,3,3
3133,20180624,2,20,338,348,18,7,4,249,140,3,35,19,10,5,4,33,23,10,14,24,18,7,3,8,21,20,1,train,0,0,0,1,0,1,4,4,2,1,4,5,1
3134,20180624,2,20,388,356,14,7,4,134,185,7,29,19,7,8,4,24,25,-1,13,24,17,6,6,5,26,17,9,train,1,0,1,0,1,1,5,4,1,1,3,4,3
3135,20180624,3,15,249,178,15,8,8,126,219,8,20,14,6,2,6,13,11,2,1,27,13,8,3,2,24,13,11,train,1,1,0,1,0,1,3,6,1,1,4,3,3
3136,20180624,3,15,242,367,15,7,8,311,214,5,21,13,5,6,2,13,11,2,17,8,13,2,2,9,8,25,-17,train,2,2,0,1,0,1,3,4,3,1,4,4,2
3137,20180623,2,20,358,390,19,7,7,217,199,2,37,19,11,4,4,37,25,12,4,35,19,10,5,4,27,18,9,train,1,0,1,0,1,1,2,7,1,1,4,4,2
3138,20180623,2,20,380,399,18,7,7,320,159,5,31,19,8,7,4,25,19,6,12,25,19,7,4,8,32,34,-2,train,4,2,2,0,1,1,3,5,2,1,4,3,3
3139,20180623,2,20,398,355,18,7,7,107,175,20,15,19,4,3,12,17,29,-12,9,28,19,8,4,7,27,23,4,train,0,3,-3,0,2,1,4,4,2,1,4,4,2
3140,20180623,2,20,394,373,18,7,7,203,210,11,26,18,6,8,4,23,18,5,19,20,19,5,5,9,18,27,-9,train,3,0,3,0,1,1,4,3,3,1,3,5,2
3141,20180623,2,20,286,395,18,7,5,234,218,22,12,19,2,6,11,13,31,-18,6,30,18,8,6,4,20,14,6,train,1,0,1,0,1,1,4,4,2,1,3,4,3
3142,20180623,2,20,379,263,18,6,7,229,186,8,28,19,8,4,7,25,19,6,1,38,19,11,5,3,35,26,9,train,2,2,0,1,0,1,4,3,3,1,4,4,2
3143,20180623,2,20,387,389,19,7,7,286,211,10,27,19,7,6,6,23,22,1,16,22,19,6,4,9,15,18,-3,train,3,2,1,0,1,1,3,4,3,1,4,4,2
3144,20180623,2,20,397,396,19,7,7,180,200,21,14,19,3,5,11,12,26,-14,17,21,19,6,3,10,19,25,-6,train,0,1,-1,0,2,1,4,4,2,1,4,5,1
3145,20180623,3,15,239,240,17,7,7,308,163,6,20,13,5,5,3,24,18,6,16,12,13,2,6,5,14,20,-6,train,0,1,-1,0,2,1,4,5,1,1,4,4,2
3146,20180623,3,15,248,128,17,6,7,191,215,13,13,12,3,4,5,20,22,-2,15,12,13,3,3,7,14,20,-6,train,1,0,1,0,1,1,5,4,1,1,4,4,2
3147,20180623,3,15,335,243,18,14,7,207,171,14,13,13,4,1,8,18,24,-6,12,14,13,4,2,7,14,20,-6,train,1,3,-2,0,2,1,4,5,1,1,3,4,3
3148,20180623,3,15,264,140,18,7,6,206,196,4,22,13,6,4,3,25,18,7,2,24,12,7,3,2,14,6,8,train,1,0,1,0,1,1,4,4,2,1,4,4,2
3149,20180623,3,15,162,241,19,7,7,190,195,7,20,13,5,5,3,18,13,5,11,16,13,5,1,7,15,17,-2,train,1,2,-1,0,2,1,4,4,2,1,3,4,3
3150,20180623,2,20,302,371,19,7,7,306,209,15,22,18,6,4,8,21,23,-2,18,21,19,6,3,10,24,35,-11,train,0,0,0,1,0,1,4,5,1,1,4,4,2
3151,20180620,2,17,348,356,19,4,4,140,185,11,21,16,6,3,7,18,18,0,8,24,16,6,6,4,25,15,10,train,1,5,-4,0,2,1,4,4,2,1,3,4,3
3152,20180617,3,14,140,377,15,7,8,196,165,3,21,11,6,3,2,12,6,6,8,19,12,5,4,3,14,12,2,train,2,0,2,0,1,1,4,5,1,1,3,4,3
3153,20180617,3,14,242,248,14,7,7,311,191,6,20,12,5,5,2,11,9,2,13,12,11,3,3,5,18,20,-2,train,2,2,0,1,0,1,3,4,3,1,3,6,1
3154,20180617,2,19,395,388,18,8,7,218,134,6,29,17,8,5,4,20,14,6,8,28,18,7,7,4,24,25,-1,train,0,0,0,1,0,1,3,4,3,1,5,4,1
3155,20180617,2,19,379,338,18,7,7,229,249,7,28,18,8,4,6,25,18,7,4,32,18,9,5,4,32,23,9,train,0,1,-1,0,2,1,4,3,3,1,4,4,2
3156,20180616,2,19,396,355,18,6,6,200,175,16,21,18,6,3,9,18,23,-5,9,25,18,7,4,7,25,22,3,train,1,2,-1,0,2,1,4,5,1,1,4,4,2
3157,20180616,2,19,399,397,18,6,6,159,180,14,22,18,6,4,8,30,33,-3,21,14,18,3,5,10,11,24,-13,train,2,1,1,0,1,1,4,3,3,1,3,6,1
3158,20180616,2,19,356,387,18,7,6,185,286,10,24,16,6,6,4,25,15,10,11,24,18,6,6,6,21,21,0,train,1,2,-1,0,2,1,3,4,3,1,3,4,3
3159,20180616,2,19,371,286,19,6,6,209,234,18,20,18,6,2,10,23,34,-11,22,11,18,2,5,11,12,30,-18,train,1,1,0,1,0,1,3,4,3,1,4,5,1
3160,20180616,2,19,380,358,18,7,6,320,217,5,31,18,8,7,3,24,15,9,3,34,18,10,4,4,33,24,9,train,1,4,-3,0,2,1,3,5,2,1,2,6,2
3161,20180616,2,19,394,398,18,6,7,203,107,12,23,17,5,8,4,20,17,3,20,15,18,4,3,11,16,26,-10,train,3,1,2,0,1,1,4,3,3,1,4,4,2
3162,20180616,2,19,390,348,18,6,6,199,140,1,35,18,10,5,3,27,16,11,15,21,17,6,3,8,19,20,-1,train,0,2,-2,0,2,1,4,4,2,1,4,4,2
3163,20180616,2,19,389,263,19,6,7,211,186,13,22,18,6,4,8,14,16,-2,2,35,18,10,5,3,33,25,8,train,1,2,-1,0,2,1,3,4,3,1,4,4,2
3164,20180616,3,14,241,249,13,14,6,195,126,11,16,12,5,1,6,15,16,-1,10,17,13,5,2,6,12,11,1,train,0,1,-1,0,2,1,3,4,3,1,3,6,1
3165,20180616,3,14,128,264,14,6,6,215,206,15,11,12,3,2,7,13,19,-6,2,21,12,6,3,3,24,17,7,train,1,1,0,1,0,1,4,4,2,1,4,5,1
3166,20180616,3,14,243,240,15,6,6,171,163,16,11,12,3,2,7,11,20,-9,14,12,12,2,6,4,14,17,-3,train,3,0,3,0,1,1,3,4,3,1,4,4,2
3167,20180616,3,14,327,163,17,6,6,71,194,4,21,13,6,3,4,18,17,1,7,19,13,5,4,4,23,20,3,train,1,0,1,0,1,1,4,4,2,1,4,4,2
3168,20180616,3,14,367,239,18,6,7,188,308,17,8,12,2,2,8,6,22,-16,9,17,12,4,5,3,21,16,5,train,2,3,-1,0,2,1,3,5,2,1,4,5,1
3169,20180616,3,14,178,162,19,6,7,219,190,1,24,12,7,3,2,22,12,10,5,20,12,5,5,2,17,11,6,train,2,1,1,0,1,1,4,4,2,1,4,4,2
3170,20180616,2,19,302,373,19,14,6,306,210,19,19,17,5,4,8,19,23,-4,17,20,18,5,5,8,18,25,-7,train,2,0,2,0,1,1,4,5,1,1,3,5,2
3171,20180610,2,18,387,399,14,8,8,286,159,14,21,17,5,6,6,19,20,-1,12,22,17,6,4,7,29,31,-2,train,2,1,1,0,1,1,3,4,3,1,4,3,3
3172,20180610,2,18,355,388,16,8,7,175,134,10,22,17,6,4,7,21,22,-1,7,28,17,7,7,3,24,21,3,train,4,0,4,0,1,1,4,4,2,1,4,5,1
3173,20180610,2,18,348,394,14,15,7,140,17,13,21,16,6,3,7,18,18,0,15,20,16,4,8,4,18,16,2,train,1,2,-1,0,2,1,4,4,2,1,4,3,3
3174,20180610,2,18,371,390,14,7,8,209,199,17,20,17,6,2,9,23,33,-10,2,32,17,9,5,3,26,16,10,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
3175,20180610,2,18,286,379,14,8,8,234,229,22,11,17,2,5,10,12,29,-17,8,25,17,7,4,6,24,18,6,train,0,1,-1,0,2,1,4,4,2,1,4,3,3
3176,20180610,2,18,397,358,16,8,7,180,217,21,11,17,2,5,10,10,24,-14,1,34,17,10,4,3,33,23,10,train,1,0,1,0,1,1,3,6,1,1,3,4,3
3177,20180610,2,18,389,338,16,8,8,211,249,11,22,17,6,4,7,13,14,-1,4,29,17,8,5,4,30,22,8,train,1,2,-1,0,2,1,3,4,3,1,4,4,2
3178,20180610,2,18,373,396,14,7,8,210,200,16,20,17,5,5,7,17,23,-6,19,18,17,5,3,9,16,22,-6,train,1,2,-1,0,2,1,3,5,2,1,4,4,2
3179,20180610,3,13,140,178,13,21,7,196,219,3,20,10,6,2,2,12,6,6,1,23,11,7,2,2,22,12,10,train,0,0,0,1,0,1,3,6,1,1,4,4,2
3180,20180610,3,13,240,327,13,8,8,151,71,13,12,11,2,6,3,14,16,-2,7,18,12,5,3,4,17,17,0,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
3181,20180610,3,13,243,367,13,7,7,171,188,16,8,11,2,2,7,9,20,-11,17,8,11,2,2,7,6,20,-14,train,2,0,2,0,1,1,3,4,3,1,3,5,2
3182,20180610,3,13,248,264,14,8,8,191,206,12,12,10,3,3,4,16,15,1,5,18,11,5,3,3,19,15,4,train,2,5,-3,0,2,1,4,4,2,1,4,5,1
3183,20180610,3,13,249,128,15,8,7,126,215,9,16,12,5,1,6,12,11,1,15,10,11,3,1,7,13,19,-6,train,0,0,0,1,0,1,3,5,2,1,4,4,2
3184,20180610,3,13,163,242,16,8,7,194,311,6,18,12,5,3,4,22,19,3,4,19,11,5,4,2,10,8,2,train,1,1,0,1,0,1,4,4,2,1,3,4,3
3185,20180609,2,18,398,380,15,7,6,107,320,20,15,17,4,3,10,16,25,-9,6,28,17,7,7,3,23,15,8,train,0,1,-1,0,2,1,5,3,2,1,3,5,2
3186,20180609,2,18,263,395,19,7,7,186,218,3,32,17,9,5,3,32,25,7,5,29,16,8,5,3,20,13,7,train,1,0,1,0,1,1,3,5,2,1,3,4,3
3187,20180609,3,13,335,239,13,6,8,207,308,14,12,12,4,0,8,16,22,-6,8,16,11,4,4,3,19,14,5,train,2,2,0,1,0,1,3,6,1,1,4,5,1
3188,20180609,3,13,377,162,19,8,7,165,190,10,16,11,4,4,3,13,12,1,2,20,11,5,5,1,17,10,7,train,1,0,1,0,1,1,3,4,3,1,4,4,2
3189,20180603,3,12,128,178,14,8,15,215,219,16,7,9,2,1,6,7,14,-7,1,20,10,6,2,2,19,10,9,train,2,3,-1,0,2,1,4,4,2,1,4,4,2
3190,20180603,3,12,242,243,13,14,14,311,171,4,18,10,5,3,2,10,8,2,17,7,10,2,1,7,9,20,-11,train,0,0,0,1,0,1,3,5,2,1,3,4,3
3191,20180603,3,12,335,367,13,15,14,207,188,14,9,11,3,0,8,13,22,-9,15,8,10,2,2,6,6,17,-11,train,3,0,3,0,1,1,3,6,1,1,3,5,2
3192,20180603,2,17,388,394,14,8,8,134,203,5,27,16,7,6,3,22,19,3,17,19,15,4,7,4,16,14,2,train,2,2,0,1,0,1,4,5,1,1,4,3,3
3193,20180603,2,17,358,371,14,8,7,217,209,1,31,16,9,4,3,31,23,8,16,20,16,6,2,8,23,31,-8,train,2,0,2,0,1,1,3,4,3,1,3,5,2
3194,20180603,2,17,380,373,13,8,7,320,210,7,25,16,6,7,3,22,15,7,15,20,16,5,5,6,17,22,-5,train,1,0,1,0,1,1,3,6,1,1,3,5,2
3195,20180602,2,17,379,396,15,7,6,229,200,9,22,16,6,4,6,20,18,2,19,18,16,5,3,8,16,18,-2,train,4,0,4,0,1,1,4,3,3,1,3,5,2
3196,20180602,2,17,390,389,14,6,7,199,211,3,29,16,8,5,3,25,16,9,10,22,16,6,4,6,13,13,0,train,1,0,1,0,1,1,3,4,3,1,4,4,2
3197,20180602,2,17,338,397,16,6,7,249,180,6,26,16,7,5,4,28,21,7,21,11,16,2,5,9,9,22,-13,train,2,1,1,0,1,1,4,4,2,1,3,3,4
3198,20180602,2,17,355,286,16,6,6,175,234,12,21,16,6,3,7,19,20,-1,22,10,16,2,4,10,10,27,-17,train,2,2,0,1,0,1,4,4,2,1,4,4,2
3199,20180602,2,17,399,263,17,6,6,159,186,13,21,16,6,3,7,27,29,-2,2,31,16,9,4,3,30,23,7,train,2,2,0,1,0,1,4,3,3,1,4,4,2
3200,20180602,3,12,264,240,18,27,13,206,151,8,15,10,4,3,3,17,15,2,13,12,10,2,6,2,14,14,0,train,2,0,2,0,1,1,4,5,1,1,4,4,2
3201,20180602,2,17,395,387,19,6,6,218,286,4,28,15,8,4,3,18,11,7,14,20,16,5,5,6,17,18,-1,train,2,2,0,1,0,1,3,4,3,1,3,4,3
3202,20180602,3,12,327,249,13,13,13,122,126,10,15,11,4,3,4,15,17,-2,6,16,11,5,1,5,12,9,3,train,2,0,2,0,1,1,3,4,3,1,4,5,1
3203,20180602,3,12,241,248,13,13,14,195,191,11,13,11,4,1,6,13,15,-2,12,12,9,3,3,3,15,13,2,train,2,1,1,0,1,1,3,4,3,1,4,4,2
3204,20180602,2,17,302,398,19,6,7,306,107,18,19,16,5,4,7,18,20,-2,20,12,16,3,3,10,13,24,-11,train,1,3,-2,0,2,1,4,4,2,1,4,4,2
3205,20180602,3,12,162,163,14,14,7,190,194,3,19,10,5,4,1,16,9,7,5,17,10,5,2,3,19,14,5,train,1,1,0,1,0,1,4,4,2,1,3,4,3
3206,20180601,3,12,239,377,19,13,12,308,165,7,15,10,4,3,3,19,14,5,9,15,10,4,3,3,13,12,1,train,0,0,0,1,0,1,4,5,1,1,3,4,3
3207,20180527,2,16,338,395,16,7,7,249,218,3,26,15,7,5,3,27,18,9,5,25,14,7,4,3,15,10,5,train,1,3,-2,0,2,1,4,4,2,1,3,4,3
3208,20180527,2,16,399,371,15,7,7,159,209,18,18,15,5,3,7,24,28,-4,12,20,15,6,2,7,22,28,-6,train,3,1,2,0,1,1,4,3,3,1,3,5,2
3209,20180527,2,16,263,286,15,7,7,186,234,2,28,15,8,4,3,29,23,6,22,10,15,2,4,9,10,26,-16,train,1,0,1,0,1,1,4,4,2,1,4,4,2
3210,20180527,2,16,373,355,14,7,8,210,175,11,20,15,5,5,5,17,21,-4,17,18,15,5,3,7,18,20,-2,train,0,1,-1,0,2,1,3,5,2,1,4,4,2
3211,20180527,2,16,396,390,14,7,7,200,199,16,18,15,5,3,7,16,16,0,4,26,15,7,5,3,23,16,7,train,0,2,-2,0,2,1,4,4,2,1,3,4,3
3212,20180527,2,16,387,302,14,7,7,286,306,19,17,15,4,5,6,15,17,-2,14,19,15,5,4,6,17,18,-1,train,2,1,1,0,1,1,3,4,3,1,4,4,2
3213,20180526,2,16,379,348,15,7,6,229,140,13,19,15,5,4,6,18,17,1,9,21,15,6,3,6,17,16,1,train,2,1,1,0,1,1,4,3,3,1,4,4,2
3214,20180526,2,16,356,358,14,6,6,185,217,8,21,15,5,6,4,19,13,6,1,31,15,9,4,2,29,17,12,train,6,2,4,0,1,1,4,5,1,1,3,4,3
3215,20180526,2,16,398,388,15,6,6,107,58,20,12,15,3,3,9,13,22,-9,7,24,15,6,6,3,20,19,1,train,0,2,-2,0,2,1,4,3,3,1,4,5,1
3216,20180526,3,8,163,128,14,6,6,194,215,6,11,7,3,2,2,11,12,-1,17,3,6,1,0,5,4,10,-6,train,2,4,-2,0,2,1,4,4,2,1,4,5,1
3217,20180526,2,16,394,397,16,14,6,203,180,15,18,14,4,6,4,16,14,2,21,10,15,2,4,9,9,22,-13,train,0,0,0,1,0,1,4,3,3,1,4,4,2
3218,20180526,2,16,389,380,16,6,6,211,320,10,21,15,6,3,6,12,12,0,6,24,15,6,6,3,21,14,7,train,1,1,0,1,0,1,4,4,2,1,3,5,2
3219,20180520,2,15,388,399,14,8,8,134,159,6,23,14,6,5,3,17,16,1,16,17,14,5,2,7,21,25,-4,train,3,3,0,1,0,1,4,5,1,1,3,4,3
3220,20180520,1,15,336,333,14,4,8,265,66,18,9,14,2,3,9,12,27,-15,11,17,14,5,2,7,16,17,-1,train,2,3,-1,0,2,1,4,3,3,1,4,3,3
